County Name_x,State Name_x,year,county,state,mortality_average,mortality_min,mortality_max,State Name_y,County Name_y,Max,Min,Mean,Median,Std
Marshall  ,Mississippi,2005,marshall,mississippi,60.76,56.94,64.48,Mississippi,Marshall,0.044235,0.004941,0.02670466101694915,0.027,0.009493187053610259
Yalobusha  ,Mississippi,2005,yalobusha,mississippi,59.86,54.72,65.21,Mississippi,Yalobusha,0.067294,0.007118,0.035955042979942696,0.035118,0.012448671386472428
Cass  ,Missouri,2005,cass,missouri,62.33,59.07,65.73,Missouri,Cass,0.067647,0.009706,0.040827733644859816,0.041735,0.012128000501268492
Cedar  ,Missouri,2005,cedar,missouri,59.42,55.07,63.78,Missouri,Cedar,0.067059,0.010647,0.042264192488262915,0.042647,0.011159893084864371
Clay  ,Missouri,2005,clay,missouri,62.58,59.75,65.75,Missouri,Clay,0.071882,0.012059,0.03920176589147287,0.039176,0.012188095801499784
Clinton  ,Missouri,2005,clinton,missouri,83.33,78.54,88.38,Missouri,Clinton,0.072824,0.011588,0.04207171627906977,0.042059,0.012666659976536133
Greene  ,Missouri,2005,greene,missouri,53.89,51.6,56.42,Missouri,Greene,0.060588,0.007529,0.03365629302325581,0.033588,0.010153148205318223
Jefferson  ,Missouri,2005,jefferson,missouri,65.74,62.63,68.76,Missouri,Jefferson,0.072588,0.004471,0.03693138604651163,0.036941,0.01410193791000235
Lincoln  ,Missouri,2005,lincoln,missouri,50.76,47.45,54.31,Missouri,Lincoln,0.076412,0.011235,0.04358179534883721,0.043235,0.013211825830684884
Monroe  ,Missouri,2005,monroe,missouri,53.64,48.92,58.44,Missouri,Monroe,0.070588,0.013824,0.04226910798122066,0.042412,0.011572647844165897
Perry  ,Missouri,2005,perry,missouri,43.55,39.54,47.19,Missouri,Perry,0.072882,0.006824,0.04317426046511628,0.042882,0.012774634684941482
Platte  ,Missouri,2005,platte,missouri,53.1,50.08,56.61,Missouri,Platte,0.071235,0.010176,0.03923322790697674,0.038412,0.013439799963713682
Saint Charles  ,Missouri,2005,saint charles,missouri,45.08,42.79,47.64,Missouri,Saint Charles,0.072059,0.009706,0.03831820930232558,0.0380885,0.012512286179722307
Saint Louis  ,Missouri,2005,saint louis,missouri,35.95,34.33,37.99,Missouri,Saint Louis,0.072176,0.002176,0.035915832744405185,0.036235,0.01397987857062253
Sainte Genevieve  ,Missouri,2005,sainte genevieve,missouri,40.39,36.7,44.5,Missouri,Sainte Genevieve,0.073412,0.008529,0.04176417209302326,0.041824,0.013159606842732503
Flathead  ,Montana,2005,flathead,montana,58.91,55.65,62.28,Montana,Flathead,0.048176,0.000706,0.024362641873278235,0.024294,0.00989496566280429
Yellowstone  ,Montana,2005,yellowstone,montana,64.76,61.73,67.99,Montana,Yellowstone,0.051471,0.0045,0.028243893023255813,0.027824,0.008392316047872671
Douglas  ,Nebraska,2005,douglas,nebraska,58.46,55.94,61.17,Nebraska,Douglas,0.067294,0.008118,0.03489894496855346,0.034412,0.012033769858854054
Lancaster  ,Nebraska,2005,lancaster,nebraska,53.0,50.35,55.84,Nebraska,Lancaster,0.057294,0.010059,0.029785762790697674,0.029824,0.010056750977751982
Churchill  ,Nevada,2005,churchill,nevada,84.58,79.92,89.39,Nevada,Churchill,0.053824,0.007176,0.032989598130841125,0.034352999999999995,0.009190736164540556
Clark  ,Nevada,2005,clark,nevada,62.9,60.81,65.03,Nevada,Clark,0.078294,0.0,0.0328923404380133,0.033294,0.0159272355838451
Washoe  ,Nevada,2005,washoe,nevada,70.21,67.54,72.93,Nevada,Washoe,0.063353,0.000412,0.03184573126734505,0.034,0.013193268260596053
White Pine  ,Nevada,2005,white pine,nevada,64.69,59.76,69.99,Nevada,White Pine,0.074059,0.013412,0.04498466208791209,0.044294,0.008902278295916884
Belknap  ,New Hampshire,2005,belknap,new hampshire,57.64,54.27,61.3,New Hampshire,Belknap,0.069706,0.013176,0.03512017391304348,0.0331175,0.01101084699730245
Cheshire  ,New Hampshire,2005,cheshire,new hampshire,53.26,49.74,56.45,New Hampshire,Cheshire,0.059353,0.006824,0.028833755434782612,0.0278825,0.010590103366419315
Coos  ,New Hampshire,2005,coos,new hampshire,55.93,52.35,59.5,New Hampshire,Coos,0.076824,0.006824,0.03141421659919028,0.029941,0.014006201455810116
Grafton  ,New Hampshire,2005,grafton,new hampshire,45.91,43.33,48.89,New Hampshire,Grafton,0.063,0.006588,0.02908692700729927,0.028735499999999997,0.010596733752844128
Hillsborough  ,New Hampshire,2005,hillsborough,new hampshire,49.85,47.37,52.53,New Hampshire,Hillsborough,0.076471,0.001529,0.03386406346483705,0.032765,0.012906102318652963
Merrimack  ,New Hampshire,2005,merrimack,new hampshire,50.72,48.02,53.72,New Hampshire,Merrimack,0.062,0.0,0.03176301086956522,0.030529,0.011344459868840305
Rockingham  ,New Hampshire,2005,rockingham,new hampshire,47.16,44.62,49.86,New Hampshire,Rockingham,0.069294,0.010059,0.03296715977961433,0.031882,0.01057251972725706
Sullivan  ,New Hampshire,2005,sullivan,new hampshire,48.59,45.06,52.07,New Hampshire,Sullivan,0.057412,0.0088,0.029453907608695654,0.027912,0.010482668112221238
Atlantic  ,New Jersey,2005,atlantic,new jersey,47.96,45.72,50.25,New Jersey,Atlantic,0.068765,0.001706,0.02931048424068768,0.028765,0.013397104761975358
Bergen  ,New Jersey,2005,bergen,new jersey,27.36,26.09,28.91,New Jersey,Bergen,0.070176,0.001,0.022126904109589042,0.020824,0.013219213970751664
Camden  ,New Jersey,2005,camden,new jersey,43.55,41.48,45.86,New Jersey,Camden,0.077294,0.001353,0.029228160337552742,0.028588,0.015289880341360711
Cumberland  ,New Jersey,2005,cumberland,new jersey,49.18,46.6,51.93,New Jersey,Cumberland,0.072706,0.001375,0.028222828254847645,0.027529,0.013922739409899808
Gloucester  ,New Jersey,2005,gloucester,new jersey,50.71,48.36,53.43,New Jersey,Gloucester,0.064824,0.001,0.027340694214876032,0.027294,0.013831973943918585
Hudson  ,New Jersey,2005,hudson,new jersey,35.56,33.89,37.31,New Jersey,Hudson,0.066,0.001,0.021603277472527473,0.020824,0.013524742224108455
Hunterdon  ,New Jersey,2005,hunterdon,new jersey,37.49,35.24,40.24,New Jersey,Hunterdon,0.0725,0.001353,0.029375671232876713,0.028941,0.014599437357116286
Mercer  ,New Jersey,2005,mercer,new jersey,36.15,34.41,38.17,New Jersey,Mercer,0.070294,0.001647,0.0290307602739726,0.0290295,0.014006642078953547
Middlesex  ,New Jersey,2005,middlesex,new jersey,31.54,30.08,33.16,New Jersey,Middlesex,0.071471,0.001412,0.027037871232876716,0.025941,0.014827702630896548
Monmouth  ,New Jersey,2005,monmouth,new jersey,38.83,37.1,40.67,New Jersey,Monmouth,0.073667,0.001647,0.03524818565400844,0.034824,0.01359161898692446
Morris  ,New Jersey,2005,morris,new jersey,33.92,32.32,35.8,New Jersey,Morris,0.073647,0.002059,0.031757378082191784,0.031588,0.014269834898763899
Ocean  ,New Jersey,2005,ocean,new jersey,36.99,35.38,38.82,New Jersey,Ocean,0.079941,0.001,0.03710927659574468,0.037235,0.014994616677159935
Passaic  ,New Jersey,2005,passaic,new jersey,34.18,32.55,35.96,New Jersey,Passaic,0.077471,0.007765,0.03719754285714286,0.0363235,0.013925446269315389
Bernalillo  ,New Mexico,2005,bernalillo,new mexico,47.9,45.67,50.6,New Mexico,Bernalillo,0.066647,0.0,0.032662615146299485,0.033647,0.01321595678153585
Dona Ana  ,New Mexico,2005,dona ana,new mexico,44.31,41.93,46.7,New Mexico,Dona Ana,0.061471,0.0,0.03325200643086817,0.033765,0.010955832143383847
Eddy  ,New Mexico,2005,eddy,new mexico,68.89,65.14,72.72,New Mexico,Eddy,0.058,0.01,0.03567238781163435,0.035471,0.009185332742975864
Grant  ,New Mexico,2005,grant,new mexico,52.44,48.94,55.9,New Mexico,Grant,0.066118,0.015294,0.041570553113553114,0.040765,0.010080776661233793
Lea  ,New Mexico,2005,lea,new mexico,71.4,67.86,75.17,New Mexico,Lea,0.063765,0.0,0.033750131506849315,0.033588,0.011044715273702802
San Juan  ,New Mexico,2005,san juan,new mexico,57.11,53.9,60.99,New Mexico,San Juan,0.062588,0.002471,0.03203508011049724,0.033765,0.012942537289180087
Sandoval  ,New Mexico,2005,sandoval,new mexico,40.7,37.83,43.82,New Mexico,Sandoval,0.066941,0.005412,0.034870430414746544,0.035353,0.012107663666659281
Albany  ,New York,2005,albany,new york,44.57,42.38,46.89,New York,Albany,0.073176,0.001941,0.028738980821917805,0.028133,0.012710731294278299
Bronx  ,New York,2005,bronx,new york,25.39,24.1,26.83,New York,Bronx,0.061059,9.1e-05,0.01789478651685393,0.016647,0.011497372802061288
Chautauqua  ,New York,2005,chautauqua,new york,59.26,56.47,62.17,New York,Chautauqua,0.080588,0.004917,0.035241622770919065,0.034235,0.01383747129578319
Chemung  ,New York,2005,chemung,new york,68.24,64.92,72.02,New York,Chemung,0.059882,0.001647,0.02597881179775281,0.025941,0.010798083396497711
Dutchess  ,New York,2005,dutchess,new york,46.31,44.28,48.79,New York,Dutchess,0.068824,0.001294,0.02641895041322314,0.026176,0.010117387607904725
Erie  ,New York,2005,erie,new york,43.15,41.33,45.11,New York,Erie,0.081882,0.000529,0.031393000000000004,0.0303235,0.015216092502944763
Essex  ,New York,2005,essex,new york,54.94,51.55,58.46,New York,Essex,0.081118,0.006118,0.03447379563492064,0.034382499999999996,0.011949459732332595
Franklin  ,New York,2005,franklin,new york,61.94,58.15,66.07,New York,Franklin,0.082941,0.002824,0.03369536764705882,0.0314705,0.01612830708614996
Hamilton  ,New York,2005,hamilton,new york,53.4,47.3,59.57,New York,Hamilton,0.061941,0.002294,0.029924589385474862,0.0302645,0.011450442858686951
Herkimer  ,New York,2005,herkimer,new york,50.41,47.31,53.46,New York,Herkimer,0.060824,0.006,0.02939754945054945,0.028617499999999997,0.010435301816973101
Jefferson  ,New York,2005,jefferson,new york,61.17,58.08,64.68,New York,Jefferson,0.082471,0.006176,0.03512924886877828,0.034588,0.01410647580486485
Madison  ,New York,2005,madison,new york,62.23,58.93,65.91,New York,Madison,0.068471,0.008647,0.03353512188365651,0.032706,0.010696161845966192
Monroe  ,New York,2005,monroe,new york,35.45,33.86,37.47,New York,Monroe,0.0675,0.003176,0.0244107811634349,0.022,0.013013686847968088
Niagara  ,New York,2005,niagara,new york,51.12,48.75,53.64,New York,Niagara,0.081706,0.005667,0.03732797142857143,0.0368235,0.014833436806163084
Oneida  ,New York,2005,oneida,new york,49.41,47.12,51.82,New York,Oneida,0.060308,0.003941,0.026052188340807175,0.026529,0.010128305118675117
Onondaga  ,New York,2005,onondaga,new york,48.05,45.81,50.57,New York,Onondaga,0.074765,0.000647,0.02904190734824281,0.027,0.013448071021753702
Orange  ,New York,2005,orange,new york,51.74,49.48,54.31,New York,Orange,0.074706,0.002882,0.033303896396396394,0.0332645,0.01219760447414859
Oswego  ,New York,2005,oswego,new york,66.89,63.3,70.27,New York,Oswego,0.077294,0.00975,0.03598908796296296,0.0349705,0.012969027496367212
Putnam  ,New York,2005,putnam,new york,35.57,33.26,38.06,New York,Putnam,0.071294,0.004529,0.030376681978798586,0.029353,0.012189024398991612
Queens  ,New York,2005,queens,new york,19.21,18.36,20.27,New York,Queens,0.062353,0.0,0.019451313807531383,0.018529,0.011862384048941074
Rensselaer  ,New York,2005,rensselaer,new york,61.07,58.37,64.17,New York,Rensselaer,0.079824,0.004941,0.037252135211267606,0.036941,0.012086424763025991
Richmond  ,New York,2005,richmond,new york,32.63,31.04,34.36,New York,Richmond,0.076706,0.001118,0.03245953773584905,0.032147,0.01458888442387444
Saratoga  ,New York,2005,saratoga,new york,48.97,46.66,51.65,New York,Saratoga,0.079529,0.002412,0.035143898692810455,0.0346765,0.012665295985727961
Schenectady  ,New York,2005,schenectady,new york,46.51,44.02,49.23,New York,Schenectady,0.060941,0.000294,0.024584837016574584,0.023529,0.012538874654425795
Suffolk  ,New York,2005,suffolk,new york,39.09,37.49,40.81,New York,Suffolk,0.076846,0.001588,0.029889259378349412,0.029294,0.014355071163705664
Tompkins  ,New York,2005,tompkins,new york,45.53,42.7,48.46,New York,Tompkins,0.076176,0.005235,0.03825357808219178,0.037118,0.013006902871783192
Ulster  ,New York,2005,ulster,new york,53.07,50.44,55.65,New York,Ulster,0.071765,0.009235,0.036196620498614954,0.0355,0.0110543705724388
Wayne  ,New York,2005,wayne,new york,59.28,56.16,62.47,New York,Wayne,0.062,0.006824,0.02999342396313364,0.029353,0.01150335183781702
Westchester  ,New York,2005,westchester,new york,31.45,30.12,33.04,New York,Westchester,0.067647,0.0,0.026360046575342463,0.026941,0.013559814191266449
Alexander  ,North Carolina,2005,alexander,north carolina,56.19,52.38,60.01,North Carolina,Alexander,0.062647,0.002,0.03301396744186046,0.033882,0.011032730954392887
Avery  ,North Carolina,2005,avery,north carolina,70.75,66.42,75.27,North Carolina,Avery,0.074647,0.0,0.03731422222222223,0.037176,0.0128893044239621
Buncombe  ,North Carolina,2005,buncombe,north carolina,53.67,51.39,56.41,North Carolina,Buncombe,0.063824,0.001765,0.029896516279069765,0.029353,0.012769802073952096
Caldwell  ,North Carolina,2005,caldwell,north carolina,68.29,64.5,72.45,North Carolina,Caldwell,0.065412,0.008353,0.033084532710280376,0.0328825,0.01057703324825094
Carteret  ,North Carolina,2005,carteret,north carolina,45.68,42.72,48.75,North Carolina,Carteret,0.072765,0.005353,0.03493528531855956,0.033588,0.01240642053598013
Caswell  ,North Carolina,2005,caswell,north carolina,49.9,46.26,53.88,North Carolina,Caswell,0.068647,0.001294,0.03825847641509434,0.038912,0.011967716629008113
Chatham  ,North Carolina,2005,chatham,north carolina,29.38,27.18,31.75,North Carolina,Chatham,0.071059,0.001176,0.02853987441860465,0.028294,0.012019090769802596
Cumberland  ,North Carolina,2005,cumberland,north carolina,58.63,55.78,61.88,North Carolina,Cumberland,0.076,0.000917,0.03369312325581395,0.033412,0.014167740497774459
Davie  ,North Carolina,2005,davie,north carolina,46.87,43.59,50.0,North Carolina,Davie,0.066882,0.004235,0.03313457209302326,0.033588,0.01178187670868512
Durham  ,North Carolina,2005,durham,north carolina,38.33,36.01,40.94,North Carolina,Durham,0.063235,0.002294,0.03272092753623188,0.033765,0.012403514623254439
Edgecombe  ,North Carolina,2005,edgecombe,north carolina,41.92,38.47,45.25,North Carolina,Edgecombe,0.074,0.004706,0.03453313488372093,0.035,0.012830491936120096
Forsyth  ,North Carolina,2005,forsyth,north carolina,52.16,49.86,54.87,North Carolina,Forsyth,0.068882,0.003647,0.034073364945978395,0.034588,0.011788623369927484
Franklin  ,North Carolina,2005,franklin,north carolina,46.3,43.21,49.54,North Carolina,Franklin,0.069,0.000824,0.038551720930232555,0.040176,0.013297159061217782
Graham  ,North Carolina,2005,graham,north carolina,61.56,56.46,66.8,North Carolina,Graham,0.077941,0.014471,0.04698503271028038,0.0476175,0.013153579386603336
Granville  ,North Carolina,2005,granville,north carolina,47.37,44.1,50.52,North Carolina,Granville,0.071,0.005529,0.040952572093023255,0.042824,0.012903363582826743
Guilford  ,North Carolina,2005,guilford,north carolina,46.89,44.65,49.39,North Carolina,Guilford,0.067118,0.001,0.03604335117056856,0.036647,0.012193699596626752
Haywood  ,North Carolina,2005,haywood,north carolina,57.33,54.27,60.46,North Carolina,Haywood,0.080824,0.002,0.04341626283048212,0.043588,0.015073438595154823
Jackson  ,North Carolina,2005,jackson,north carolina,51.32,47.74,55.02,North Carolina,Jackson,0.067471,0.017882,0.04065953125,0.0404115,0.012480351768161684
Johnston  ,North Carolina,2005,johnston,north carolina,48.47,45.57,51.88,North Carolina,Johnston,0.070412,0.002235,0.03539518604651163,0.037235,0.013514010599346279
Lenoir  ,North Carolina,2005,lenoir,north carolina,50.34,46.61,54.61,North Carolina,Lenoir,0.073,0.003059,0.03433483177570094,0.0338235,0.014137484176974227
Lincoln  ,North Carolina,2005,lincoln,north carolina,57.64,54.08,61.11,North Carolina,Lincoln,0.066353,0.001,0.03283916744186047,0.032882,0.011739945531559406
Macon  ,North Carolina,2005,macon,north carolina,46.41,43.58,49.66,North Carolina,Macon,0.064176,0.007182,0.0281489011299435,0.0265295,0.010972444491179255
Martin  ,North Carolina,2005,martin,north carolina,49.41,45.58,53.98,North Carolina,Martin,0.074824,0.001765,0.03301469158878505,0.033853,0.013553812473312186
Mecklenburg  ,North Carolina,2005,mecklenburg,north carolina,40.53,38.39,42.91,North Carolina,Mecklenburg,0.068647,0.0,0.034817875968992246,0.035824,0.01282623974878406
Montgomery  ,North Carolina,2005,montgomery,north carolina,54.08,50.16,58.25,North Carolina,Montgomery,0.071588,0.004471,0.03448726849315069,0.034059,0.01214121789400435
New Hanover  ,North Carolina,2005,new hanover,north carolina,42.6,40.05,45.53,North Carolina,New Hanover,0.06775,0.0033,0.03186405140186916,0.030794500000000002,0.013775632619512172
Person  ,North Carolina,2005,person,north carolina,50.39,46.96,54.16,North Carolina,Person,0.073412,0.003765,0.03838814485981309,0.039412,0.012612577843626826
Pitt  ,North Carolina,2005,pitt,north carolina,44.44,41.5,47.73,North Carolina,Pitt,0.074353,5.9e-05,0.03451525943396226,0.036000000000000004,0.014024832215963552
Rockingham  ,North Carolina,2005,rockingham,north carolina,64.26,61.25,67.5,North Carolina,Rockingham,0.072,0.004294,0.03786543720930233,0.038412,0.012365455446015488
Rowan  ,North Carolina,2005,rowan,north carolina,54.35,51.29,57.2,North Carolina,Rowan,0.071118,0.004294,0.038048587268993836,0.039235,0.014249671299511353
Swain  ,North Carolina,2005,swain,north carolina,63.5,58.06,68.91,North Carolina,Swain,0.055412,0.0,0.02736486046511628,0.027235,0.010919342105540157
Union  ,North Carolina,2005,union,north carolina,42.21,39.53,45.17,North Carolina,Union,0.070882,0.002529,0.0357297558685446,0.036706,0.01265676876655057
Wake  ,North Carolina,2005,wake,north carolina,36.5,34.55,38.82,North Carolina,Wake,0.073059,0.0,0.03245845035460993,0.033059,0.014297086006718255
Yancey  ,North Carolina,2005,yancey,north carolina,54.55,50.37,58.58,North Carolina,Yancey,0.077882,0.018471,0.049392398104265406,0.050235,0.011471521298739108
Billings  ,North Dakota,2005,billings,north dakota,23.35,17.79,30.78,North Dakota,Billings,0.054824,0.010235,0.03396244285714286,0.033706,0.008324991274827366
Burke  ,North Dakota,2005,burke,north dakota,40.45,33.57,47.97,North Dakota,Burke,0.050176,0.006765,0.03048732328767123,0.030412,0.007849232594926966
Burleigh  ,North Dakota,2005,burleigh,north dakota,33.5,31.07,36.02,North Dakota,Burleigh,0.035588,0.004765,0.018311545454545455,0.018559,0.006072515190062709
Cass  ,North Dakota,2005,cass,north dakota,38.67,36.43,41.26,North Dakota,Cass,0.056529,0.003824,0.027230585635359114,0.0267645,0.010272923735584423
Dunn  ,North Dakota,2005,dunn,north dakota,37.02,30.86,43.73,North Dakota,Dunn,0.046294,0.004588,0.02680525,0.026500000000000003,0.0075024081487400866
McKenzie  ,North Dakota,2005,mckenzie,north dakota,42.29,36.16,48.87,North Dakota,McKenzie,0.051647,0.008118,0.03063099726027397,0.030647,0.007856116833432522
Mercer  ,North Dakota,2005,mercer,north dakota,32.89,28.11,38.25,North Dakota,Mercer,0.050824,0.006647,0.029895772602739724,0.029882,0.008178511739954044
Oliver  ,North Dakota,2005,oliver,north dakota,30.83,23.8,38.2,North Dakota,Oliver,0.052588,0.006353,0.030625115384615383,0.029824,0.008288116684052403
Allen  ,Ohio,2005,allen,ohio,55.93,52.89,59.19,Ohio,Allen,0.074941,0.002471,0.03797927441860465,0.038765,0.014076738010388902
Ashtabula  ,Ohio,2005,ashtabula,ohio,61.76,58.6,64.86,Ohio,Ashtabula,0.077235,0.003059,0.03862538139534884,0.038118,0.01304161942146112
Butler  ,Ohio,2005,butler,ohio,64.36,61.45,67.38,Ohio,Butler,0.072765,0.0,0.034697338008415145,0.035,0.013828662310168686
Clark  ,Ohio,2005,clark,ohio,63.35,60.29,66.87,Ohio,Clark,0.066471,0.003412,0.03275656046511628,0.0329705,0.011828765216621242
Clermont  ,Ohio,2005,clermont,ohio,65.2,62.09,68.31,Ohio,Clermont,0.067588,0.003471,0.03940968837209303,0.04,0.013785227172478034
Clinton  ,Ohio,2005,clinton,ohio,63.71,59.84,67.58,Ohio,Clinton,0.071765,0.003765,0.03871167441860465,0.039941,0.014120197376769275
Crawford  ,Ohio,2005,crawford,ohio,57.23,53.6,60.76,Ohio,Crawford,0.070941,0.000765,0.03169543895348837,0.031911499999999995,0.014601945654006519
Cuyahoga  ,Ohio,2005,cuyahoga,ohio,43.33,41.72,45.23,Ohio,Cuyahoga,0.079353,0.0,0.031622419254658383,0.030353,0.013179465391919288
Delaware  ,Ohio,2005,delaware,ohio,43.93,41.18,46.81,Ohio,Delaware,0.069353,0.003,0.03645207906976744,0.036647,0.012483647293027372
Fayette  ,Ohio,2005,fayette,ohio,69.26,64.77,73.57,Ohio,Fayette,0.075059,0.003118,0.033795478991596635,0.033529,0.01425289355237835
Franklin  ,Ohio,2005,franklin,ohio,58.4,56.0,60.94,Ohio,Franklin,0.073118,0.000647,0.0348143567251462,0.034706,0.01377239196162
